    Teff= 5250 log g= 5.0, Z= 1.0
8000 7500 7000 6500 6000 5500 5200 5000 4800 4600 4400 4200 4000 3800 3650 3550 3400 3200 3000 2800
2.60648e-5 2.53153e-5 2.43067e-5 2.30491e-5 2.14953e-5 1.96382e-5 1.83559e-5 1.74455e-5 1.6457e-5 1.5429e-5 1.43141e-5 1.30028e-5 1.13056e-5 9.6984e-6 8.3701e-6 6.84346e-6 5.76799e-6 4.53737e-6 3.14901e-6 2.00432e-6
0 0.0001 0.0003 0.001 0.0015 0.002 0.003 0.005 0.0075 0.01 0.013 0.016 0.02 0.025 0.03 0.035 0.04 0.045 0.05 0.055 0.06 0.065 0.07 0.075 0.08 0.085 0.09 0.095 0.1 0.105 0.11 0.115 0.12 0.125 0.13 0.135 0.14 0.145 0.15 0.155 0.16 0.165 0.17 0.175 0.18 0.185 0.19 0.195 0.2 0.205 0.21 0.215 0.22 0.225 0.23 0.235 0.24 0.245 0.25 0.255 0.26 0.265 0.27 0.275 0.28 0.285 0.29 0.295 0.3 0.305 0.31 0.315 0.32 0.325 0.33 0.335 0.34 0.345 0.35 0.355 0.36 0.365 0.37 0.375 0.38 0.385 0.39 0.395 0.4 0.405 0.41 0.415 0.42 0.425 0.43 0.435 0.44 0.445 0.45 0.455 0.46 0.465 0.47 0.475 0.48 0.485 0.49 0.495 0.5 0.51 0.52 0.53 0.54 0.55 0.56 0.57 0.58 0.59 0.6 0.61 0.62 0.63 0.64 0.65 0.66 0.67 0.68 0.69 0.7 0.71 0.72 0.73 0.74 0.75 0.76 0.77 0.78 0.79 0.8 0.81 0.82 0.83 0.84 0.85 0.86 0.87 0.88 0.89 0.9 0.91 0.92 0.93 0.94 0.95 0.96 0.97 0.98 0.99 1
90 89.9943 89.9828 89.9427 89.9141 89.8854 89.8281 89.7135 89.5703 89.427 89.2551 89.0832 88.854 88.5675 88.2809 87.9942 87.7076 87.4208 87.134 86.8471 86.5602 86.2731 85.986 85.6988 85.4114 85.124 84.8364 84.5487 84.2608 83.9728 83.6847 83.3964 83.1079 82.8192 82.5304 82.2414 81.9522 81.6627 81.3731 81.0832 80.7931 80.5028 80.2122 79.9213 79.6302 79.3389 79.0472 78.7553 78.463 78.1705 77.8776 77.5845 77.291 76.9971 76.7029 76.4084 76.1135 75.8182 75.5225 75.2264 74.9299 74.633 74.3357 74.038 73.7398 73.4412 73.142 72.8425 72.5424 72.2418 71.9408 71.6392 71.3371 71.0344 70.7312 70.4275 70.1231 69.8182 69.5127 69.2066 68.8998 68.5924 68.2844 67.9757 67.6663 67.3563 67.0455 66.734 66.4218 66.1089 65.7952 65.4807 65.1654 64.8493 64.5324 64.2147 63.8961 63.5767 63.2563 62.9351 62.6129 62.2898 61.9657 61.6406 61.3146 60.9875 60.6594 60.3302 60 59.3362 58.6677 57.9945 57.3164 56.633 55.9442 55.2498 54.5495 53.843 53.1301 52.4105 51.6839 50.9499 50.2082 49.4584 48.7001 47.9329 47.1564 46.3699 45.573 44.7651 43.9455 43.1136 42.2686 41.4096 40.5358 39.6461 38.7394 37.8145 36.8699 35.9041 34.9152 33.9013 32.8599 31.7883 30.6834 29.5414 28.3576 27.1268 25.8419 24.4946 23.0739 21.5652 19.9484 18.1949 16.2602 14.0699 11.4783 8.10961 0
5.47625e-6 6.72594e-6 7.67827e-6 8.80462e-6 9.1941e-6 9.4731e-6 9.87064e-6 1.03822e-5 1.08029e-5 1.11144e-5 1.14122e-5 1.16603e-5 1.19425e-5 1.22452e-5 1.25112e-5 1.27518e-5 1.29738e-5 1.31814e-5 1.33777e-5 1.35646e-5 1.37438e-5 1.39165e-5 1.40835e-5 1.42455e-5 1.44033e-5 1.45571e-5 1.47075e-5 1.48548e-5 1.49992e-5 1.5141e-5 1.52805e-5 1.54177e-5 1.5553e-5 1.56863e-5 1.58178e-5 1.59477e-5 1.6076e-5 1.62029e-5 1.63284e-5 1.64526e-5 1.65755e-5 1.66972e-5 1.68179e-5 1.69374e-5 1.7056e-5 1.71735e-5 1.72901e-5 1.74059e-5 1.75207e-5 1.76347e-5 1.7748e-5 1.78604e-5 1.79721e-5 1.80831e-5 1.81934e-5 1.8303e-5 1.8412e-5 1.85203e-5 1.8628e-5 1.87352e-5 1.88417e-5 1.89477e-5 1.90532e-5 1.91581e-5 1.92625e-5 1.93664e-5 1.94698e-5 1.95727e-5 1.96752e-5 1.97772e-5 1.98787e-5 1.99798e-5 2.00805e-5 2.01808e-5 2.02806e-5 2.03801e-5 2.04791e-5 2.05778e-5 2.06761e-5 2.0774e-5 2.08716e-5 2.09688e-5 2.10656e-5 2.11621e-5 2.12583e-5 2.13541e-5 2.14496e-5 2.15448e-5 2.16396e-5 2.17342e-5 2.18284e-5 2.19223e-5 2.2016e-5 2.21093e-5 2.22023e-5 2.22951e-5 2.23875e-5 2.24797e-5 2.25716e-5 2.26632e-5 2.27546e-5 2.28457e-5 2.29365e-5 2.3027e-5 2.31173e-5 2.32073e-5 2.32971e-5 2.33867e-5 2.34759e-5 2.36538e-5 2.38306e-5 2.40064e-5 2.41814e-5 2.43554e-5 2.45285e-5 2.47007e-5 2.4872e-5 2.50424e-5 2.52119e-5 2.53807e-5 2.55486e-5 2.57156e-5 2.58818e-5 2.60472e-5 2.62117e-5 2.63757e-5 2.65385e-5 2.67008e-5 2.68622e-5 2.70228e-5 2.71828e-5 2.7342e-5 2.75003e-5 2.7658e-5 2.78148e-5 2.7971e-5 2.81264e-5 2.82812e-5 2.84352e-5 2.85885e-5 2.87411e-5 2.8893e-5 2.90442e-5 2.91945e-5 2.93442e-5 2.94935e-5 2.9642e-5 2.97897e-5 2.99367e-5 3.00832e-5 3.0229e-5 3.03742e-5 3.05185e-5 3.06623e-5 3.08055e-5 3.09482e-5 3.10901e-5 3.12312e-5 3.1372e-5
-2.09355e-8 -1.188e-8 -7.23443e-9 -4.0561e-9 -3.33867e-9 -2.90841e-9 -2.39393e-9 -1.87039e-9 -1.53371e-9 -1.32931e-9 -1.16415e-9 -1.04616e-9 -9.30566e-10 -8.25463e-10 -7.46666e-10 -6.84618e-10 -6.34034e-10 -5.91719e-10 -5.55609e-10 -5.243e-10 -4.96801e-10 -4.72386e-10 -4.50512e-10 -4.3076e-10 -4.12805e-10 -3.96385e-10 -3.81292e-10 -3.67355e-10 -3.54432e-10 -3.424e-10 -3.31168e-10 -3.20643e-10 -3.10762e-10 -3.01454e-10 -2.92661e-10 -2.84349e-10 -2.76466e-10 -2.68979e-10 -2.61853e-10 -2.5508e-10 -2.48596e-10 -2.42396e-10 -2.36484e-10 -2.30801e-10 -2.25336e-10 -2.20097e-10 -2.15093e-10 -2.1025e-10 -2.05559e-10 -2.01099e-10 -1.96736e-10 -1.92529e-10 -1.88483e-10 -1.84554e-10 -1.80751e-10 -1.77055e-10 -1.73499e-10 -1.70015e-10 -1.6669e-10 -1.63472e-10 -1.6028e-10 -1.57157e-10 -1.54121e-10 -1.51302e-10 -1.48407e-10 -1.45656e-10 -1.42967e-10 -1.40321e-10 -1.37742e-10 -1.35191e-10 -1.32768e-10 -1.30359e-10 -1.28122e-10 -1.25801e-10 -1.23492e-10 -1.21422e-10 -1.19126e-10 -1.17144e-10 -1.15123e-10 -1.13072e-10 -1.11095e-10 -1.09232e-10 -1.07385e-10 -1.0557e-10 -1.03727e-10 -1.019e-10 -1.00047e-10 -9.84901e-11 -9.68629e-11 -9.50724e-11 -9.34531e-11 -9.20148e-11 -9.04371e-11 -8.89548e-11 -8.73507e-11 -8.58424e-11 -8.45388e-11 -8.29535e-11 -8.13571e-11 -8.01558e-11 -7.90312e-11 -7.74776e-11 -7.61093e-11 -7.4889e-11 -7.35834e-11 -7.24744e-11 -7.11152e-11 -6.98907e-11 -6.89126e-11 -6.61211e-11 -6.37745e-11 -6.18658e-11 -5.99633e-11 -5.73896e-11 -5.54308e-11 -5.344e-11 -5.14802e-11 -4.95641e-11 -4.83208e-11 -4.62085e-11 -4.42868e-11 -4.25613e-11 -4.08845e-11 -3.96013e-11 -3.81312e-11 -3.57688e-11 -3.51123e-11 -3.3025e-11 -3.18915e-11 -3.07436e-11 -2.90602e-11 -2.72851e-11 -2.61806e-11 -2.48402e-11 -2.39602e-11 -2.24669e-11 -2.15025e-11 -1.9888e-11 -1.86877e-11 -1.77171e-11 -1.66135e-11 -1.51756e-11 -1.43678e-11 -1.36902e-11 -1.288e-11 -1.14767e-11 -1.01807e-11 -9.46954e-12 -8.64538e-12 -7.73389e-12 -6.57957e-12 -5.67802e-12 -4.99072e-12 -4.09784e-12 -3.24616e-12 -2.302e-12 -1.47886e-12 -7.69052e-13 0
-0.00382296 -0.0017663 -0.000942195 -0.000460679 -0.000363132 -0.000307018 -0.00024253 -0.000180154 -0.000141973 -0.000119602 -0.00010201 -8.97201e-5 -7.79203e-5 -6.74111e-5 -5.96799e-5 -5.36879e-5 -4.88704e-5 -4.48904e-5 -4.15326e-5 -3.86521e-5 -3.61472e-5 -3.39444e-5 -3.19887e-5 -3.02383e-5 -2.86605e-5 -2.72297e-5 -2.5925e-5 -2.47297e-5 -2.36301e-5 -2.26141e-5 -2.16726e-5 -2.0797e-5 -1.99809e-5 -1.92177e-5 -1.8502e-5 -1.78301e-5 -1.71974e-5 -1.66007e-5 -1.60367e-5 -1.55039e-5 -1.49978e-5 -1.45171e-5 -1.40615e-5 -1.36267e-5 -1.32116e-5 -1.2816e-5 -1.24402e-5 -1.20793e-5 -1.17324e-5 -1.14036e-5 -1.1085e-5 -1.07797e-5 -1.04875e-5 -1.02059e-5 -9.935e-6 -9.67356e-6 -9.42317e-6 -9.17989e-6 -8.94833e-6 -8.72539e-6 -8.50663e-6 -8.29425e-6 -8.08898e-6 -7.89753e-6 -7.70444e-6 -7.52105e-6 -7.34301e-6 -7.16922e-6 -7.0008e-6 -6.83572e-6 -6.6789e-6 -6.52454e-6 -6.38044e-6 -6.2337e-6 -6.08917e-6 -5.95787e-6 -5.81692e-6 -5.69274e-6 -5.56794e-6 -5.44295e-6 -5.32279e-6 -5.20928e-6 -5.09763e-6 -4.98864e-6 -4.87938e-6 -4.77191e-6 -4.66428e-6 -4.57141e-6 -4.47618e-6 -4.37432e-6 -4.28125e-6 -4.19731e-6 -4.1078e-6 -4.02341e-6 -3.9343e-6 -3.85028e-6 -3.77616e-6 -3.69015e-6 -3.60439e-6 -3.53682e-6 -3.4732e-6 -3.39135e-6 -3.31826e-6 -3.25222e-6 -3.18304e-6 -3.12291e-6 -3.05253e-6 -2.98849e-6 -2.93546e-6 -2.79537e-6 -2.67616e-6 -2.57705e-6 -2.47973e-6 -2.35634e-6 -2.25985e-6 -2.1635e-6 -2.06981e-6 -1.9792e-6 -1.91658e-6 -1.82062e-6 -1.73343e-6 -1.65507e-6 -1.57966e-6 -1.52037e-6 -1.45474e-6 -1.35613e-6 -1.32307e-6 -1.23685e-6 -1.18723e-6 -1.13769e-6 -1.06907e-6 -9.97921e-7 -9.52011e-7 -8.9812e-7 -8.61419e-7 -8.0322e-7 -7.64495e-7 -7.03223e-7 -6.57202e-7 -6.19727e-7 -5.7804e-7 -5.25234e-7 -4.94688e-7 -4.68931e-7 -4.38926e-7 -3.89127e-7 -3.43456e-7 -3.1788e-7 -2.88788e-7 -2.57084e-7 -2.17657e-7 -1.86936e-7 -1.63531e-7 -1.33644e-7 -1.05376e-7 -7.43824e-8 -4.75668e-8 -2.46245e-8 0
4.82186e-6 5.97172e-6 6.85932e-6 7.923e-6 8.29372e-6 8.56007e-6 8.94072e-6 9.43246e-6 9.83856e-6 1.01403e-5 1.04296e-5 1.06712e-5 1.09468e-5 1.12431e-5 1.15043e-5 1.1741e-5 1.19599e-5 1.21649e-5 1.23591e-5 1.25443e-5 1.27221e-5 1.28936e-5 1.30597e-5 1.3221e-5 1.33782e-5 1.35317e-5 1.36819e-5 1.38291e-5 1.39736e-5 1.41156e-5 1.42554e-5 1.4393e-5 1.45287e-5 1.46626e-5 1.47948e-5 1.49255e-5 1.50546e-5 1.51824e-5 1.53089e-5 1.54341e-5 1.55581e-5 1.5681e-5 1.58029e-5 1.59237e-5 1.60436e-5 1.61625e-5 1.62805e-5 1.63977e-5 1.65141e-5 1.66297e-5 1.67446e-5 1.68587e-5 1.69721e-5 1.70848e-5 1.71969e-5 1.73083e-5 1.74192e-5 1.75294e-5 1.7639e-5 1.77481e-5 1.78567e-5 1.79647e-5 1.80722e-5 1.81792e-5 1.82857e-5 1.83918e-5 1.84974e-5 1.86025e-5 1.87072e-5 1.88114e-5 1.89153e-5 1.90187e-5 1.91217e-5 1.92244e-5 1.93266e-5 1.94285e-5 1.953e-5 1.96311e-5 1.97319e-5 1.98323e-5 1.99324e-5 2.00321e-5 2.01316e-5 2.02306e-5 2.03294e-5 2.04279e-5 2.0526e-5 2.06239e-5 2.07214e-5 2.08186e-5 2.09156e-5 2.10122e-5 2.11086e-5 2.12047e-5 2.13005e-5 2.13961e-5 2.14913e-5 2.15863e-5 2.16811e-5 2.17756e-5 2.18698e-5 2.19637e-5 2.20575e-5 2.21509e-5 2.22441e-5 2.23371e-5 2.24298e-5 2.25223e-5 2.26145e-5 2.27983e-5 2.29812e-5 2.31631e-5 2.33441e-5 2.35243e-5 2.37035e-5 2.38819e-5 2.40594e-5 2.42361e-5 2.44119e-5 2.4587e-5 2.47612e-5 2.49346e-5 2.51072e-5 2.52789e-5 2.54499e-5 2.56203e-5 2.57896e-5 2.59584e-5 2.61262e-5 2.62933e-5 2.64598e-5 2.66255e-5 2.67904e-5 2.69546e-5 2.7118e-5 2.72807e-5 2.74427e-5 2.7604e-5 2.77646e-5 2.79244e-5 2.80836e-5 2.82421e-5 2.83998e-5 2.85568e-5 2.87131e-5 2.88689e-5 2.9024e-5 2.91783e-5 2.93319e-5 2.94848e-5 2.96373e-5 2.9789e-5 2.99399e-5 3.00902e-5 3.02399e-5 3.03891e-5 3.05376e-5 3.06852e-5 3.08325e-5
-2.7364e-8 -1.55159e-8 -9.44229e-9 -5.29229e-9 -4.35681e-9 -3.79615e-9 -3.12623e-9 -2.4452e-9 -2.00771e-9 -1.74231e-9 -1.52801e-9 -1.37498e-9 -1.22511e-9 -1.08889e-9 -9.86788e-10 -9.06392e-10 -8.4085e-10 -7.86019e-10 -7.39221e-10 -6.98639e-10 -6.62986e-10 -6.31324e-10 -6.0295e-10 -5.7732e-10 -5.54014e-10 -5.32693e-10 -5.13089e-10 -4.94977e-10 -4.78178e-10 -4.62531e-10 -4.47916e-10 -4.34216e-10 -4.21347e-10 -4.0922e-10 -3.97757e-10 -3.86916e-10 -3.76629e-10 -3.66854e-10 -3.57546e-10 -3.48692e-10 -3.40213e-10 -3.321e-10 -3.24359e-10 -3.16913e-10 -3.0975e-10 -3.02877e-10 -2.96309e-10 -2.89949e-10 -2.83784e-10 -2.77918e-10 -2.72176e-10 -2.66637e-10 -2.61305e-10 -2.56123e-10 -2.51105e-10 -2.46225e-10 -2.41525e-10 -2.36917e-10 -2.32517e-10 -2.28254e-10 -2.24023e-10 -2.19882e-10 -2.15852e-10 -2.12105e-10 -2.08257e-10 -2.04596e-10 -2.01015e-10 -1.97489e-10 -1.94049e-10 -1.90645e-10 -1.87407e-10 -1.84187e-10 -1.81191e-10 -1.78083e-10 -1.7499e-10 -1.72209e-10 -1.69131e-10 -1.66464e-10 -1.63745e-10 -1.60985e-10 -1.58321e-10 -1.55806e-10 -1.53311e-10 -1.50857e-10 -1.48366e-10 -1.45895e-10 -1.43389e-10 -1.4127e-10 -1.39058e-10 -1.36633e-10 -1.3443e-10 -1.32464e-10 -1.30315e-10 -1.2829e-10 -1.26105e-10 -1.24045e-10 -1.22253e-10 -1.20091e-10 -1.17914e-10 -1.16254e-10 -1.14693e-10 -1.12571e-10 -1.10691e-10 -1.09004e-10 -1.07205e-10 -1.05663e-10 -1.03793e-10 -1.02099e-10 -1.00727e-10 -9.68879e-11 -9.36301e-11 -9.0944e-11 -8.82647e-11 -8.47053e-11 -8.19496e-11 -7.91506e-11 -7.63909e-11 -7.36872e-11 -7.18634e-11 -6.89004e-11 -6.61858e-11 -6.37273e-11 -6.13311e-11 -5.94495e-11 -5.7322e-11 -5.40252e-11 -5.2961e-11 -5.00224e-11 -4.83317e-11 -4.66214e-11 -4.42089e-11 -4.16753e-11 -4.00191e-11 -3.8053e-11 -3.66889e-11 -3.4521e-11 -3.30448e-11 -3.07163e-11 -2.89295e-11 -2.74426e-11 -2.57809e-11 -2.36806e-11 -2.24046e-11 -2.12982e-11 -2.00175e-11 -1.79597e-11 -1.60414e-11 -1.48882e-11 -1.35862e-11 -1.21693e-11 -1.04336e-11 -9.02828e-12 -7.90278e-12 -6.50735e-12 -5.16523e-12 -3.70122e-12 -2.3951e-12 -1.23666e-12 0
-0.00567499 -0.00259824 -0.00137656 -0.000667966 -0.000525315 -0.000443472 -0.000349661 -0.000259233 -0.000204065 -0.000171821 -0.000146508 -0.00012885 -0.000111915 -9.68494e-5 -8.57759e-5 -7.71988e-5 -7.03061e-5 -6.46135e-5 -5.9812e-5 -5.56938e-5 -5.2113e-5 -4.89642e-5 -4.61689e-5 -4.36668e-5 -4.14116e-5 -3.93663e-5 -3.75013e-5 -3.57924e-5 -3.42201e-5 -3.27673e-5 -3.14209e-5 -3.01685e-5 -2.9001e-5 -2.7909e-5 -2.68849e-5 -2.59232e-5 -2.50175e-5 -2.41631e-5 -2.33555e-5 -2.25924e-5 -2.18672e-5 -2.11785e-5 -2.05254e-5 -1.9902e-5 -1.93068e-5 -1.87395e-5 -1.82002e-5 -1.76823e-5 -1.71843e-5 -1.67122e-5 -1.62546e-5 -1.5816e-5 -1.53962e-5 -1.49913e-5 -1.46018e-5 -1.42258e-5 -1.38655e-5 -1.35154e-5 -1.31819e-5 -1.28607e-5 -1.25456e-5 -1.22397e-5 -1.19439e-5 -1.16674e-5 -1.1389e-5 -1.11243e-5 -1.08672e-5 -1.06163e-5 -1.0373e-5 -1.01345e-5 -9.90772e-6 -9.68453e-6 -9.47566e-6 -9.26339e-6 -9.05438e-6 -8.86375e-6 -8.66007e-6 -8.47961e-6 -8.29849e-6 -8.1173e-6 -7.9429e-6 -7.77782e-6 -7.61544e-6 -7.45687e-6 -7.29809e-6 -7.14194e-6 -6.98571e-6 -6.84984e-6 -6.71087e-6 -6.56299e-6 -6.42727e-6 -6.30414e-6 -6.17354e-6 -6.05008e-6 -5.92028e-6 -5.79757e-6 -5.68847e-6 -5.56327e-6 -5.43855e-6 -5.33873e-6 -5.24439e-6 -5.12531e-6 -5.01829e-6 -4.92097e-6 -4.81947e-6 -4.73038e-6 -4.62745e-6 -4.53322e-6 -4.45407e-6 -4.24978e-6 -4.07421e-6 -3.92625e-6 -3.78103e-6 -3.60076e-6 -3.45727e-6 -3.31425e-6 -3.17509e-6 -3.04039e-6 -2.94378e-6 -2.80231e-6 -2.67296e-6 -2.55578e-6 -2.44277e-6 -2.35174e-6 -2.25234e-6 -2.10869e-6 -2.05358e-6 -1.92703e-6 -1.84993e-6 -1.77313e-6 -1.6708e-6 -1.56524e-6 -1.49378e-6 -1.41174e-6 -1.35294e-6 -1.2654e-6 -1.20414e-6 -1.11275e-6 -1.04196e-6 -9.82743e-7 -9.18005e-7 -8.38483e-7 -7.88899e-7 -7.45821e-7 -6.97158e-7 -6.22113e-7 -5.52693e-7 -5.1025e-7 -4.6319e-7 -4.12732e-7 -3.52045e-7 -3.03075e-7 -2.63955e-7 -2.16261e-7 -1.70808e-7 -1.21794e-7 -7.8431e-8 -4.03015e-8 0
4.14505e-6 5.16319e-6 5.96389e-6 6.94088e-6 7.28492e-6 7.53308e-6 7.88906e-6 8.35125e-6 8.73502e-6 9.0214e-6 9.29705e-6 9.52807e-6 9.79248e-6 1.00778e-5 1.03301e-5 1.05595e-5 1.07721e-5 1.09717e-5 1.11611e-5 1.13422e-5 1.15163e-5 1.16845e-5 1.18476e-5 1.20064e-5 1.21612e-5 1.23126e-5 1.24609e-5 1.26064e-5 1.27494e-5 1.28901e-5 1.30286e-5 1.31653e-5 1.33001e-5 1.34332e-5 1.35648e-5 1.3695e-5 1.38237e-5 1.39512e-5 1.40775e-5 1.42026e-5 1.43266e-5 1.44496e-5 1.45716e-5 1.46927e-5 1.48129e-5 1.49322e-5 1.50507e-5 1.51685e-5 1.52854e-5 1.54017e-5 1.55173e-5 1.56322e-5 1.57464e-5 1.58601e-5 1.59731e-5 1.60856e-5 1.61975e-5 1.63089e-5 1.64197e-5 1.653e-5 1.66398e-5 1.67492e-5 1.6858e-5 1.69664e-5 1.70744e-5 1.7182e-5 1.72891e-5 1.73958e-5 1.75021e-5 1.7608e-5 1.77135e-5 1.78187e-5 1.79235e-5 1.80279e-5 1.8132e-5 1.82357e-5 1.83391e-5 1.84422e-5 1.85449e-5 1.86474e-5 1.87495e-5 1.88513e-5 1.89528e-5 1.9054e-5 1.91549e-5 1.92555e-5 1.93559e-5 1.94559e-5 1.95557e-5 1.96552e-5 1.97545e-5 1.98534e-5 1.99522e-5 2.00506e-5 2.01488e-5 2.02468e-5 2.03445e-5 2.04419e-5 2.05392e-5 2.06361e-5 2.07329e-5 2.08294e-5 2.09256e-5 2.10217e-5 2.11175e-5 2.1213e-5 2.13084e-5 2.14035e-5 2.14984e-5 2.16876e-5 2.18758e-5 2.20632e-5 2.22497e-5 2.24355e-5 2.26204e-5 2.28045e-5 2.29877e-5 2.31702e-5 2.33518e-5 2.35327e-5 2.37128e-5 2.38921e-5 2.40707e-5 2.42484e-5 2.44254e-5 2.46017e-5 2.47771e-5 2.4952e-5 2.5126e-5 2.52992e-5 2.54718e-5 2.56437e-5 2.58147e-5 2.59851e-5 2.61547e-5 2.63237e-5 2.64919e-5 2.66595e-5 2.68263e-5 2.69924e-5 2.71578e-5 2.73226e-5 2.74866e-5 2.76499e-5 2.78125e-5 2.79746e-5 2.81359e-5 2.82965e-5 2.84564e-5 2.86157e-5 2.87744e-5 2.89324e-5 2.90896e-5 2.92463e-5 2.94023e-5 2.95577e-5 2.97125e-5 2.98664e-5 3.00199e-5
-3.6628e-8 -2.07533e-8 -1.26221e-8 -7.07373e-9 -5.8247e-9 -5.0766e-9 -4.18329e-9 -3.27603e-9 -2.69379e-9 -2.34084e-9 -2.05601e-9 -1.8527e-9 -1.65367e-9 -1.47282e-9 -1.33728e-9 -1.23057e-9 -1.14356e-9 -1.07077e-9 -1.00863e-9 -9.54738e-10 -9.07377e-10 -8.65306e-10 -8.27591e-10 -7.93512e-10 -7.62512e-10 -7.34142e-10 -7.08045e-10 -6.83924e-10 -6.61542e-10 -6.40684e-10 -6.21195e-10 -6.02914e-10 -5.85736e-10 -5.69537e-10 -5.5422e-10 -5.39724e-10 -5.25961e-10 -5.12876e-10 -5.00408e-10 -4.88542e-10 -4.77171e-10 -4.66285e-10 -4.55892e-10 -4.45887e-10 -4.36257e-10 -4.27011e-10 -4.18169e-10 -4.09601e-10 -4.01291e-10 -3.93377e-10 -3.85626e-10 -3.78143e-10 -3.70934e-10 -3.63925e-10 -3.57131e-10 -3.50519e-10 -3.44147e-10 -3.37894e-10 -3.31918e-10 -3.26123e-10 -3.2037e-10 -3.14735e-10 -3.09246e-10 -3.04135e-10 -2.98886e-10 -2.93887e-10 -2.88993e-10 -2.84172e-10 -2.79463e-10 -2.74802e-10 -2.70361e-10 -2.65943e-10 -2.61824e-10 -2.57553e-10 -2.53303e-10 -2.49468e-10 -2.45234e-10 -2.4155e-10 -2.37795e-10 -2.33984e-10 -2.30301e-10 -2.26817e-10 -2.23357e-10 -2.19954e-10 -2.16498e-10 -2.13068e-10 -2.09592e-10 -2.06633e-10 -2.03549e-10 -2.00177e-10 -1.97104e-10 -1.94347e-10 -1.91344e-10 -1.88506e-10 -1.85454e-10 -1.82568e-10 -1.8004e-10 -1.77017e-10 -1.73972e-10 -1.7162e-10 -1.69402e-10 -1.66428e-10 -1.63779e-10 -1.61389e-10 -1.58848e-10 -1.56651e-10 -1.54014e-10 -1.51612e-10 -1.49641e-10 -1.44231e-10 -1.39598e-10 -1.3573e-10 -1.31869e-10 -1.26826e-10 -1.2286e-10 -1.18834e-10 -1.14859e-10 -1.10958e-10 -1.08236e-10 -1.03985e-10 -1.00065e-10 -9.64881e-11 -9.29932e-11 -9.01873e-11 -8.70506e-11 -8.23445e-11 -8.06314e-11 -7.64039e-11 -7.38484e-11 -7.12662e-11 -6.77411e-11 -6.40523e-11 -6.15398e-11 -5.86105e-11 -5.64874e-11 -5.32859e-11 -5.10109e-11 -4.75919e-11 -4.48989e-11 -4.26069e-11 -4.00798e-11 -3.69636e-11 -3.49524e-11 -3.31675e-11 -3.11482e-11 -2.80861e-11 -2.521e-11 -2.33594e-11 -2.13084e-11 -1.91028e-11 -1.64688e-11 -1.42769e-11 -1.24598e-11 -1.028e-11 -8.17087e-12 -5.89751e-12 -3.83535e-12 -1.97045e-12 0
