2.15  2000.

        123984.        151.510        151.560
        12398.4        47.8360        48.0020
        2000.07        19.0340        19.4460
        1499.93        16.4200        16.8950
        1239.84        14.8790        15.4020
        1200.23        14.6300        15.1620
        999.871        13.2990        13.8810
        700.079        11.0090        11.7030
        499.935        9.16360        9.98000
        413.280        8.23500        9.12850
        354.240        7.53580        8.49540
        299.986        6.82930        7.86340
        250.018        6.10590        7.22390
        200.006        5.28370        6.50440
        174.995        4.82180        6.10120
        149.993        4.31470        5.65560
        135.000        3.98360        5.36050
        123.984        3.72510        5.12600
        118.080        3.58050        4.99280
        112.713        3.44520        4.86640
        103.320        3.19900        4.63100
        99.9871        3.10850        4.54250
        95.3723        2.98050        4.41510
        91.8400        2.88040        4.31320
        88.5600        2.78560        4.21490
        85.5062        2.69590        4.12000
        82.6560        2.61080        4.02800
        79.9897        2.53010        3.93890
        77.4900        2.45350        3.85240
        75.1418        2.38070        3.76830
        72.9318        2.31150        3.68640
        70.8480        2.24560        3.60670
        70.0079        2.21890        3.57380
        68.8800        2.18290        3.52900
        67.0184        2.12320        3.45310
        65.2547        2.06640        3.37910
        63.5815        2.01220        3.30670
        61.9920        1.96059        3.23590
        59.0400        1.86447        3.09870
        56.3564        1.77708        2.96710
        53.9061        1.69762        2.84040
        51.6600        1.62541        2.71840
        49.9935        1.57245        2.62380
        45.0851        1.42172        2.32230
        41.3280        1.31563        2.06400
        37.5709        1.22473        1.77620
        33.5092        1.15886        1.42430
        29.9986        1.15494        1.08430
        27.5520        1.20170       0.838460
        24.9968        1.30309       0.600150
        24.3106        1.33797       0.543240
        23.8431        1.36305       0.506600
        23.3932        1.38798       0.473050
        22.9600        1.41256       0.442340
        22.5425        1.43664       0.414230
        22.1400        1.46012       0.388490
        21.7516        1.48291       0.364890
        21.3766        1.50498       0.343230
        21.0142        1.52628       0.323330
        20.6640        1.54682       0.305010
        20.3253        1.56658       0.288130
        20.0007        1.58540       0.272700
        19.3725        1.62138       0.244800
        18.7855        1.65437       0.220950
        18.2329        1.68476       0.200310
        17.7120        1.71402       0.182230
        17.2200        1.73983       0.166540
        16.7546        1.76366       0.152770
        16.3137        1.78570       0.140610
        15.8954        1.80610       0.129830
        15.4980        1.82502       0.120240
        15.1200        1.84259       0.111680
        14.9993        1.84811       0.109060
        14.7600        1.85893       0.104020
        14.4167        1.87416      0.0971300
        14.0891        1.88837      0.0909250
        13.7760        1.90279      0.0852720
        13.4765        1.91521      0.0802000
        13.1898        1.92797      0.0755560
        12.9150        1.93888      0.0713740
        12.6514        1.95025      0.0675310
        12.3984        1.96100      0.0640290
        12.2756        1.96672      0.0623840
        12.1553        1.97341      0.0607890
        11.9215        1.98748      0.0578520
        11.6966        2.01430      0.0555820
        11.6526        2.02570      0.0556870
        11.6308        2.03640      0.0560560
        11.6199        2.04230      0.0564600
        11.6090        2.05030      0.0570690
        11.5981        2.05950      0.0580600
        11.5873        2.07190      0.0597020
        11.5765        2.08990      0.0625260
        11.5657        2.11550      0.0679100
        11.5549        2.15740      0.0796410
        11.5441        2.23220       0.112110
        11.5334        2.39480       0.252750
        11.5248        2.36300       0.842500
        11.5237        2.24870       0.933250
        11.5227        2.10370       0.986700
        11.5173        1.55106       0.679240
        11.5120        1.56248       0.327160
        11.5013        1.72830       0.134530
        11.4906        1.80969      0.0912450
        11.4800        1.85318      0.0753220
        11.4694        1.88008      0.0677030
        11.4588        1.89813      0.0634090
        11.4482        1.91064      0.0607510
        11.4376        1.92094      0.0589230
        11.4271        1.92904      0.0576090
        11.4166        1.93492      0.0566400
        11.3956        1.94558      0.0552340
        11.3538        1.95805      0.0535770
        11.2713        1.97192      0.0517470
        11.0700        1.98977      0.0490010
        10.8758        1.99957      0.0468970
        10.6883        2.00790      0.0450250
        10.5071        2.01490      0.0433340
        10.3320        2.02150      0.0417740
        10.1626        2.02680      0.0403480
        9.99871        2.03290      0.0390130
        9.84000        2.03770      0.0377960
        9.68625        2.04230      0.0366550
        9.66360        2.04300      0.0364990
        9.53723        2.04670      0.0356050
        9.39273        2.05080      0.0346290
        9.25254        2.05590      0.0337100
        9.11647        2.05970      0.0328670
        8.98435        2.06330      0.0320820
        8.85600        2.06680      0.0313520
        8.73127        2.07020      0.0306730
        8.61000        2.07340      0.0300410
        8.49206        2.07540      0.0294620
        8.37730        2.07940      0.0289040
        8.26560        2.08220      0.0283940
        7.99897        2.08880      0.0272590
        7.74900        2.09480      0.0263430
        7.51418        2.10030      0.0256270
        7.29318        2.10520      0.0250260
        7.08480        2.10980      0.0245220
        6.91104        2.11350      0.0241520
        6.70184        2.11680      0.0237650
        6.52547        2.12030      0.0234720
        6.35815        2.12360      0.0232460
        6.19920        2.12660      0.0230380
        5.90400        2.13100      0.0226480
        5.63564        2.13570      0.0223560
        5.51040        2.13790      0.0222500
        5.16600        2.14240      0.0220110
        4.99936        2.14500      0.0219270
        4.76862        2.14840      0.0217760
        4.42800        2.15220      0.0216260
        4.13280        2.15600      0.0215890
        3.87450        2.15920      0.0216230
        3.64659        2.16180      0.0217270
        3.40148        2.16440      0.0219450
        3.26274        2.16580      0.0221370
        3.09960        2.16740      0.0224190
        2.75520        2.17250      0.0233510
        2.47968        2.17570      0.0245390
        2.42393        2.17710      0.0248780
        2.25426        2.17930      0.0260020
        2.19986        2.18070      0.0264570
        2.12192        2.18220      0.0271440
        2.06640        2.18250      0.0277010
        1.90745        2.18650      0.0295920
        1.77120        2.19030      0.0317090
