3.5 1500

2.000065E+03      3.4160        3.6650E-02
1.499927E+03      3.4120        4.3610E-02
1.239840E+03      3.4090        4.8930E-02
1.200232E+03      3.4080        4.9900E-02
   1000.000       3.408000      4.9624000E-02
   988.5500       3.408000      5.0198998E-02
   977.2400       3.408000      5.0781000E-02
   966.0500       3.408000      5.1369000E-02
   954.9900       3.408100      5.1964000E-02
   944.0600       3.408100      5.2567001E-02
   933.2500       3.408100      5.3176001E-02
   922.5700       3.408100      5.3792000E-02
   912.0100       3.408100      5.4416001E-02
   901.5700       3.408100      5.5047002E-02
   891.2500       3.408100      5.5684999E-02
   881.0500       3.408100      5.6329999E-02
   870.9600       3.408100      5.6983002E-02
   860.9900       3.408100      5.7643000E-02
   851.1400       3.408100      5.8311999E-02
   841.4000       3.408100      5.8988001E-02
   831.7600       3.408100      5.9671000E-02
   822.2400       3.408100      6.0362998E-02
   812.8300       3.408100      6.1062999E-02
   803.5300       3.408100      6.1771002E-02
   794.3300       3.408100      6.2486999E-02
   785.2400       3.408100      6.3211001E-02
   776.2500       3.408100      6.3943997E-02
   767.3600       3.408100      6.4685002E-02
   758.5800       3.408100      6.5435000E-02
   749.8900       3.408100      6.6193998E-02
   741.3100       3.408100      6.6960998E-02
   732.8200       3.408100      6.7737997E-02
   724.4400       3.408100      6.8522997E-02
   716.1400       3.408000      6.9316998E-02
   707.9500       3.408000      7.0120998E-02
   699.8400       3.408000      7.0933998E-02
   691.8300       3.408000      7.1757004E-02
   683.9100       3.407900      7.2589003E-02
   676.0800       3.407900      7.3431000E-02
   668.3400       3.407800      7.4282996E-02
   660.6900       3.407800      7.5144000E-02
   653.1300       3.407700      7.6016001E-02
   645.6500       3.407600      7.6897003E-02
   638.2600       3.407600      7.7789001E-02
   630.9600       3.407500      7.8691997E-02
   623.7300       3.407500      7.9604000E-02
   616.5900       3.407400      8.0527000E-02
   609.5400       3.407400      8.1460997E-02
   602.5600       3.407300      8.2405999E-02
   595.6600       3.407200      8.3361998E-02
   588.8400       3.407200      8.4329002E-02
   582.1000       3.407100      8.5307002E-02
   575.4400       3.407000      8.6296000E-02
   568.8500       3.406900      8.7297000E-02
   562.3400       3.406900      8.8308997E-02
   555.9000       3.406800      8.9332998E-02
   549.5400       3.406700      9.0369001E-02
   543.2500       3.406600      9.1417000E-02
   537.0300       3.406600      9.2477001E-02
   530.8800       3.406500      9.3549997E-02
   524.8100       3.406400      9.4635002E-02
   518.8000       3.406300      9.5732003E-02
   512.8600       3.406200      9.6841998E-02
   506.9900       3.406100      9.7965002E-02
   501.1900       3.406000      9.9101998E-02	
      500.000       3.0999999    0.0580000
      200.000       3.0999999     0.146000
      100.000       3.0999999     0.292000
      80.0000       3.0999999     0.366000
      75.0000       3.0999999     0.390000
      70.0000       3.0999999     0.418000
      65.0000       3.0979400     0.449979
      60.0000       3.0916300     0.500892
      55.0000       3.0812900     0.548553
      50.0000       3.0498800     0.628184
      45.0000       3.0310900     0.680491
      40.0000       3.0219800     0.769572
      38.0000       3.0169201     0.839224
      36.0000       2.9756899     0.909601
      34.0000       2.9562199     0.996759
      7.00000       1.5817400    0.0102480
      6.50000       1.6279600   0.00948000
      6.00000       1.6605800   0.00953800
      5.50000       1.6904900   0.00960000
      5.00000       1.7132699   0.00892500
      4.50000       1.7350500   0.00861600
      4.00000       1.7473600   0.00911600
      3.50000       1.7572200    0.0102370
      3.00000       1.7697999    0.0118190
      2.80000       1.7736700    0.0124920
      2.60000       1.7774100    0.0139060
      2.40000       1.7799300    0.0164500
      2.20000       1.7845401    0.0228070
      2.00000       1.7860000    0.0314720
      1.90000       1.7849000    0.0363150
      1.80000       1.7835200    0.0413580
      1.70000       1.7808800    0.0473000
      1.60000       1.7774000    0.0537900
      1.50000       1.7725500    0.0606190
      1.40000       1.7656000    0.0673190
      1.30000       1.7564000    0.0727200
      1.20000       1.7448800    0.0753120
      1.10000       1.7340500    0.0739060
      1.00000       1.7260000    0.0686670
     0.900000       1.7242301    0.0624330
     0.800000       1.7280000    0.0589400
     0.750000       1.7320300    0.0593660
     0.700000       1.7367400    0.0615870
     0.650000       1.7433200    0.0660470
     0.600000       1.7500200    0.0733880
     0.550000       1.7581100    0.0844170
     0.500000       1.7680000     0.100800
     0.450000       1.7769001     0.125545
     0.420000       1.7816200     0.146043
     0.400000       1.7830000     0.162700
     0.380000       1.7823600     0.182206
     0.360000       1.7778800     0.203944
     0.340000       1.7695200     0.226834
     0.320000       1.7559800     0.248871
     0.300000       1.7393200     0.267913
     0.280000       1.7202700     0.284053
     0.260000       1.6993001     0.298033
     0.240000       1.6736600     0.306467
     0.220000       1.6462700     0.296752
     0.200000       1.6390001     0.252700
