2.15  2000.

        123984.        1060.60        1063.60
        12398.4        331.010        340.490
        2000.07        121.450        144.440
        1499.93        100.856        126.890
        1200.23        86.2840        114.660
        999.871        75.1370        105.330
        700.079        55.3470        88.1920
        499.935        39.2590        72.5280
        413.280        31.5180        63.6850
        354.240        26.0770        56.5230
        299.986        21.1000        48.8230
        250.018        16.7570        40.4330
        200.006        13.1360        30.1160
        174.995        12.1050        23.7130
        149.993        12.9260        16.0190
        135.000        15.6980        11.4060
        123.984        18.9190        9.27700
        118.080        20.7530        8.80010
        112.713        22.3610        8.72980
        103.320        24.7700        9.58960
        99.9871        25.3730        10.0890
        95.3723        25.9410        10.8110
        91.8400        26.3080        11.3620
        88.5600        26.5940        11.9130
        85.5062        26.8310        12.5420
        82.6560        26.9190        13.2000
        79.9897        26.8850        13.8610
        77.4900        26.7320        14.4890
        75.1418        26.5050        15.0450
        72.9318        26.2340        15.5690
        70.8480        25.9220        16.0600
        70.0079        25.7680        16.2500
        68.8800        25.5700        16.5070
        67.0184        25.1820        16.9310
        65.2547        24.7810        17.3180
        63.5815        24.3370        17.6820
        61.9920        23.8720        18.0200
        59.0400        22.8810        18.5660
        56.3564        21.8390        19.0160
        53.9061        20.7470        19.3170
        51.6600        19.6640        19.5060
        49.9935        18.7710        19.5840
        45.0851        15.8910        19.0350
        41.3280        14.0210        17.9980
        37.5709        12.3990        16.8140
        33.5092        10.7922        15.3430
        29.9986        9.58020        13.8540
        27.5520        8.86540        12.7380
        24.9968        8.23370        11.4910
        24.3106        8.15440        11.1360
        23.8431        8.09370        10.9220
        23.3932        8.03000        10.7320
        22.9600        7.96610        10.5480
        22.5425        7.90100        10.3710
        22.1400        7.83870        10.2000
        21.7516        7.77600        10.0340
        21.3766        7.71810        9.87150
        21.0142        7.66170        9.71210
        20.6640        7.60800        9.55430
        20.3253        7.56210        9.40380
        20.0007        7.51960        9.25390
        19.3725        7.47130        8.96610
        18.7855        7.42590        8.73350
        18.2329        7.37550        8.52350
        17.7120        7.32360        8.32770
        17.2200        7.27320        8.14680
        16.7546        7.22220        7.97360
        16.3137        7.17670        7.81170
        15.8954        7.12990        7.66430
        15.4980        7.08380        7.52720
        15.1200        7.03610        7.39840
        14.9993        7.02080        7.35710
        14.7600        6.98890        7.27480
        14.4167        6.93910        7.15320
        14.0891        6.89180        7.03750
        13.7760        6.84600        6.92560
        13.4765        6.80170        6.81740
        13.1898        6.76010        6.71180
        12.9150        6.72100        6.60970
        12.6514        6.68460        6.51120
        12.3984        6.65280        6.41310
        12.2756        6.64140        6.36910
        12.1553        6.62810        6.32930
        11.9215        6.60020        6.25020
        11.6966        6.57010        6.17560
        11.4800        6.53970        6.10350
        11.2713        6.50800        6.03390
        11.0700        6.47710        5.96760
        10.8758        6.44700        5.90270
        10.6883        6.41660        5.84020
        10.5071        6.38700        5.77890
        10.3320        6.35720        5.72000
        10.1626        6.32920        5.66320
        9.99871        6.30110        5.60880
        9.84000        6.27280        5.55660
        9.68625        6.24440        5.50670
        9.66360        6.24000        5.49890
        9.53723        6.21570        5.45690
        9.39273        6.18690        5.40840
        9.25254        6.15900        5.36110
        9.11647        6.13090        5.31500
        8.98435        6.10360        5.26900
        8.85600        6.07630        5.22420
        8.73127        6.04970        5.17950
        8.61000        6.02410        5.13590
        8.49206        5.99840        5.09350
        8.37730        5.97350        5.05120
        8.26560        5.94950        5.01000
        7.99897        5.89270        4.90940
        7.74900        5.84540        4.81440
        7.51418        5.79880        4.73290
        7.29318        5.75080        4.65610
        7.08480        5.70230        4.58270
        6.91104        5.66190        4.52140
        6.70184        5.61030        4.44520
        6.52547        5.56780        4.38000
        6.35815        5.53400        4.31480
        6.33218        5.53670        4.30300
        6.32894        5.53780        4.30190
        6.32571        5.53990        4.30080
        6.32249        5.54300        4.29970
        6.31927        5.54710        4.29950
        6.31605        5.55230        4.30130
        6.31283        5.55850        4.30510
        6.30962        5.56480        4.31200
        6.30641        5.56910        4.32690
        6.30320        5.56460        4.34600
        6.30000        5.54590        4.36230
        6.29680        5.52290        4.36260
        6.29360        5.50580        4.35380
        6.29041        5.49660        4.34290
        6.28722        5.49250        4.33380
        6.28404        5.49050        4.32570
        6.28085        5.48950        4.31960
        6.27767        5.48850        4.31460
        6.27449        5.48850        4.31040
        6.27132        5.48850        4.30630
        6.26815        5.48860        4.30320
        6.26182        5.48770        4.29810
        6.23035        5.48340        4.28020
        6.19920        5.47710        4.26650
        6.04800        5.44090        4.20900
        5.90400        5.40240        4.15480
        5.63564        5.32590        4.05300
        5.51040        5.28980        4.00430
        5.16600        5.18580        3.86630
        4.99936        5.13650        3.79700
        4.76862        5.07270        3.70450
        4.42800        4.96420        3.57030
        4.13280        4.86440        3.44920
        3.87450        4.77660        3.33990
        3.64659        4.69320        3.24830
        3.40148        4.59590        3.14370
        3.26274        4.53840        3.08280
        3.09960        4.47140        3.00850
        2.75520        4.31530        2.85310
        2.47968        4.18480        2.71580
        2.42393        4.15970        2.69020
        2.25426        4.07430        2.61040
        2.19986        4.04510        2.58380
        2.12192        4.00220        2.54500
        2.06640        3.97200        2.51650
        1.90745        3.88220        2.43700
        1.77120        3.79810        2.36880
        1.65004        3.71860        2.30370
        1.54980        3.65380        2.24790
        1.45863        3.59090        2.20320
        1.37760        3.52780        2.16170
        1.30509        3.46860        2.12120
        1.24996        3.42220        2.08680
        1.12713        3.31640        2.01700
       0.999871        3.18660        1.93730
       0.899739        3.07750        1.86370
       0.799897        2.96830        1.77820
       0.700079        2.86300        1.68580
       0.656347        2.82130        1.64460
       0.550062        2.73600        1.56410
       0.486021        2.69040        1.54690
       0.439972        2.65370        1.55870
       0.433966        2.64880        1.56270
       0.399948        2.61600        1.59660
       0.381489        2.59610        1.62560
       0.364981        2.57710        1.66060
       0.344018        2.55830        1.72950
       0.326274        2.53140        1.83250
       0.309960        2.46540        1.97740
       0.291727        2.30050        2.17340
       0.285021        2.20760        2.26040
       0.273998        1.96374        2.40040
       0.258300        1.48190        2.38050
       0.250018        1.24683        2.28150
       0.240000       0.996179        2.08450
       0.238431       0.962629        2.04750
       0.233932       0.885150        1.93060
       0.229983       0.832240        1.83260
       0.225426       0.783540        1.72260
       0.221400       0.739930        1.62460
       0.219014       0.718930        1.56260
       0.217516       0.707820        1.52260
       0.213765       0.692900        1.42260
       0.210000       0.683980        1.33160
       0.200007       0.680620        1.09860
       0.189985       0.713420       0.864080
       0.180000       0.804430       0.648260
       0.170004       0.939215       0.477290
       0.165312        1.01256       0.414820
       0.160000        1.09695       0.360160
       0.154980        1.17445       0.319320
       0.149001        1.26931       0.272980
       0.145864        1.32454       0.252970
       0.144167        1.35625       0.245060
       0.142510        1.38737       0.239060
       0.140891        1.41808       0.234550
       0.138995        1.45450       0.231150
       0.136246        1.50812       0.228840
       0.133316        1.56834       0.231340
       0.130510        1.62836       0.239540
       0.127819        1.68778       0.255730
       0.124996        1.74980       0.280030
       0.121553        1.82482       0.318930
       0.118001        1.90333       0.371930
       0.114800        1.98155       0.430230
       0.110997        2.08690       0.532430
       0.107812        2.18290       0.668740
       0.105000        2.24290       0.871540
       0.102466        2.18190        1.10100
      0.0999952        2.06490        1.24610
      0.0976252        1.93222        1.35310
